draw,beta,h,a_B,mu_S,mu_I,delta,eta,mu_F,R_B,sigma_A,sigma_F,phi,T,K0,B_index,R_P,has_coexistence,has_parasitoid_free,score
82,0.03248385899136213,0.007858593575262115,0.009691360175228524,0.023197613868558262,0.034499786418099934,0.23777690883343827,0.507168669408768,0.05531883258807044,10.427991724421483,0.6395388483869405,0.43237179820987603,0.024343181457416433,64.789269765371,1.75711077627946,1.5736473003726825,0.012003751050645077,False,False,12.187996248949355
83,0.034811231926030556,0.004936499749553842,0.0039016177606137404,0.007849404581366327,0.00953358328855087,0.20604799893803372,0.8718087273804285,0.07226566897106479,9.22147603681945,0.5475375512495815,0.5441628545760111,0.07603208309597324,49.405535683680554,2.288276783994318,0.9179382144003154,0.2736818317593109,False,True,10.92631816824069
84,0.005216162658903076,0.0094175810741565,0.000661278331383871,0.029434193478553448,0.010536950381245847,0.07054179176302777,0.8902450627692899,0.07641996144082824,11.305459158322293,0.5501744300872569,0.6118861833287959,0.019228310633299106,47.07954290876688,1.9806274916373139,0.7686738062332117,0.016755549313754114,False,False,12.183244450686246
85,0.007186329870668064,0.002096327900898495,0.0029933248004459824,0.027571539097008567,0.019244790622355817,0.1671048862110609,0.9758743905692695,0.06885448586030203,8.680044846241522,0.5190362821513936,0.6669513474501282,0.026129688534803075,63.976635581101256,1.9281096234265285,1.705631795255944,0.00814691118682615,False,False,12.191853088813174
86,0.028071275532674862,0.004721162514148536,0.004335669323089754,0.01390621624232494,0.008586604836632431,0.16729946072490579,0.9523493940309387,0.07057243058981767,11.106423317724273,0.6651030098045885,0.6479423402860448,0.04116512323194686,61.392251496925994,2.1985095777719157,0.6615897999387124,0.008509654985829434,False,False,12.19149034501417
87,0.018451073015904408,0.0023390387841202478,0.00898127825864456,0.027099075474114664,0.03992841254592929,0.20851491127222194,0.9458828883065493,0.041446019089955155,15.175614977609651,0.6147495953178701,0.37763341588473764,0.09677380732408322,45.928662990578225,2.1328614454246226,1.901919846593603,0.056281376135448896,False,False,12.143718623864551
88,0.020864813868044296,0.0007803383804171604,0.003059415122971605,0.013990561159434502,0.038899609897925215,0.14128254810176638,0.40569026337483516,0.05040442228749761,13.15059117153745,0.500180614918355,0.46648195360555955,0.0784454344862007,58.96638980716724,1.674424131478767,1.9349942133632116,0.02388026855618617,False,False,12.176119731443814
89,0.02762622355862868,0.00601148916014116,0.005323340871013942,0.007024143518953084,0.008680486928425693,0.24710947186375803,0.9355039585989566,0.05465331048088286,12.348237637893849,0.8524287409575406,0.6145527345112682,0.07280518851105909,59.416721715108416,1.6295751079125547,1.4133183295995932,6.110828091049873,True,False,5.910828091049873
90,0.009991046355558857,0.008046658402681529,0.00745184043458771,0.026824032236234224,0.04262089678685106,0.17197798146292942,0.7229108524338738,0.07643625040200998,15.70176934930903,0.61633875120265,0.6947188728106228,0.09704853852323486,49.13326239756263,2.486769752339785,1.3941313260990003,0.01624759843439255,False,False,12.183752401565608
91,0.039130294386602975,0.0051220531669449775,0.0036084908182629893,0.018558221723315668,0.03191553660015671,0.09758860731414049,0.8936672073126622,0.0723829133444137,11.7439624210237,0.7428078565051683,0.6006820185614172,0.07211245929027484,49.23307374146756,2.120510331317554,0.8411104695949834,0.24458228041513289,False,True,10.955417719584867
92,0.03889653693940633,0.005042628865706206,0.005441854331668424,0.02406320459131854,0.018617091101373395,0.20937045283941763,0.850464360701305,0.05957220423208667,8.02116409620264,0.6376913744372552,0.5411345792118543,0.0421127642741562,45.77987662638544,1.8284713860670403,1.6450457330550963,0.03539108152258252,False,False,12.164608918477418
93,0.02418813422711047,0.0028074899941680285,0.00900752932599398,0.029652226981040704,0.01505355265353164,0.08687169763879483,0.9452724652329243,0.05019910822146223,14.70340770118956,0.7353941655643049,0.5224107945087703,0.024794480405040974,47.20723435634787,2.399666746121379,0.8340725458780891,0.0488470104322981,False,False,12.151152989567702
94,0.009460470732197659,0.0007022444289631158,0.001164808729995843,0.013035475957794196,0.042619164446347925,0.15123402023021043,0.9673580824096345,0.032832745844007215,7.751588134551032,0.823703397129358,0.5086796034562768,0.023823198680577622,47.69338788889681,1.9990593647633417,1.3847602814181208,0.19263632725750338,False,True,11.007363672742496
95,0.035036371804817994,0.0027504574443095076,0.004269500660792279,0.019883693055278994,0.02603283692419763,0.14510989488799508,0.7411611114017658,0.04072519204908939,6.675891356523537,0.6965571314978589,0.6324717073616397,0.08208469529957689,60.758045769537716,2.010056001183111,0.7700295359610723,0.05326355940497464,False,False,12.146736440595026
96,0.025059206453745233,0.007854206105039485,0.005604772403396905,0.028337271287639368,0.04386177738797725,0.16845973363135694,0.7898045943478085,0.030134539144330084,6.808634576796505,0.7622725147922358,0.443462224511376,0.03375634589364943,48.97609357360156,1.840830443693278,1.3378279333482663,0.10136629236953941,False,False,12.09863370763046
97,0.0195866875712552,0.005780713152525765,0.0014184335121599568,0.005000650021430554,0.047740162848237795,0.06744779175018603,0.8621507537149965,0.03380296510335985,14.700577540218163,0.8035452330179746,0.3319693686706103,0.02128395288293255,47.67753202454898,2.4894908483712954,0.75708485294228,2.861853497256449,True,False,2.661853497256449
98,0.02836670174774507,0.006213518054464185,0.00707083581476622,0.0090260256417659,0.03224096086490478,0.16174522323526588,0.6812204325178252,0.03314700117934448,7.681700419569686,0.8919542962396995,0.34027794416224877,0.0738476814033092,45.630227807207845,1.9112510391749784,1.3394737009709925,0.561034565589659,False,True,10.638965434410341
99,0.030770377758583097,0.009973632539057961,1.8469476695773813e-05,0.00789124757562077,0.02928445802811338,0.17007238193695884,0.6305082399080548,0.037655458633268135,11.344393174183711,0.8108488658165119,0.5942268221364115,0.04631643076509122,46.63448149542463,2.3151127654177825,1.4192684727937774,6.465343916371089,True,False,6.265343916371089
100,0.005780152297939833,0.0010749114247229174,0.006478310675476914,0.02893885006933651,0.039663464869895464,0.23165052190623792,0.5367650597016662,0.03522815561415242,9.49460259593809,0.6827482439884659,0.5214228045758305,0.08268434149611029,49.46593992098852,2.1249683800419796,1.6124388283611195,0.09128325911854156,False,False,12.108716740881459
101,0.019466205591415105,0.009767921005083531,0.0050565383376206955,0.020666025958075106,0.036850031709130524,0.2264062865213508,0.6321142914719073,0.026982205842325895,10.499109673953866,0.5501770254088992,0.43991997432324637,0.08073705527473171,51.29614682998283,2.2459881101430756,1.5974935961820347,0.11022344696095727,False,False,12.089776553039043
102,0.03274666439997333,0.0005968736654948792,0.0029967510885563486,0.005487278139630523,0.01830609512311094,0.06446160450707034,0.9648875552106663,0.0694604712482797,10.964925519743687,0.5617414349203155,0.37371959076847183,0.056347690847880993,48.30813559783981,1.5655126962533554,1.7078092267581912,0.3749021937335607,False,True,10.82509780626644
103,0.026022069480584473,0.002686009267484886,0.008703679945826534,0.008653533461648419,0.04463088409971313,0.18627402335281235,0.5629264200721887,0.06623694878566512,8.637322090318406,0.8642242768958395,0.4126335718685295,0.04828811702444644,50.67114264934833,2.139574307638365,0.5004940161775773,0.132483332156398,False,True,11.067516667843602
104,0.03301764149582609,0.0037904563138134906,0.004249394736194726,0.012163887376418013,0.045699776374426265,0.08176372509019825,0.46738995148006224,0.06342114915956736,6.8408589236260795,0.529340905781214,0.6752930918160138,0.04001346098877287,47.0812290750696,1.959502695571821,1.7398309442540636,0.03409671899342715,False,False,12.165903281006573
105,0.03963203384587546,0.00782119073078226,0.00633027135995856,0.01785299311323043,0.03989205393527592,0.10655113900852586,0.46002556589658544,0.06170710377270035,10.00532666041223,0.5332402082322844,0.5321499391385293,0.02124802902675719,45.0919870462879,1.501194704804513,0.5957404599857428,0.03293149091375571,False,False,12.167068509086244
106,0.027310723664320993,0.00549967141692034,0.007386495037552936,0.02110289222974261,0.022385059886868976,0.23883155358504865,0.9159402567982333,0.03317135398877408,12.128248409849357,0.7578576315192032,0.5444006723765145,0.0999332773094486,64.89322748302052,1.8172402610643381,1.0929028354718837,0.06324963121030225,False,False,12.136750368789698
107,0.007870899494926161,0.0026110882517474568,0.0022157281930864593,0.022938203083510134,0.025586060760183448,0.08969199981334444,0.6938367396660237,0.07955715040121862,12.940882333772336,0.6836796035558932,0.6408974890497685,0.022762107563429036,64.05163346222301,2.2392520245546264,0.6621740537206484,0.003923971318810678,False,False,12.196076028681189
108,0.005168771541981386,0.009307870177032551,0.007845822109817222,0.012026773900409377,0.03588210129587814,0.19645251218456172,0.8947883448713423,0.026447266344101078,9.089916869203323,0.6251773761708963,0.5376290849986679,0.06494955748612205,63.330841011141544,2.238817174285074,1.0662062003363522,0.10070961439398267,False,False,12.099290385606018
109,0.022212784485999535,0.003601415031534093,0.0070941004877617345,0.021616789349961148,0.026257178813882065,0.1458097118461515,0.4041181163646617,0.07426639107275827,10.337399476320677,0.6894417135692803,0.3137323107840061,0.09546691306285944,56.81581130406177,1.9241785512441059,0.780294210051618,0.004613722079962893,False,False,12.195386277920036
110,0.012648644557687293,0.0026058455471950383,0.0004945200727695842,0.017542178704329444,0.029393178829994017,0.20781073435099362,0.947402327964649,0.042335769492395744,9.257754725671944,0.762264364978898,0.658794532262935,0.06865264875696957,60.66774121158676,2.374239372185652,0.7883355141871049,0.05050115512290877,False,False,12.14949884487709
111,0.037731257118151125,0.005440484715207173,0.0011098127575279637,0.02612812105952604,0.022197074637102368,0.23998078596671718,0.6313304264519315,0.05486948500304517,15.204154559677267,0.5032810875262081,0.6890693614609369,0.031017519205497633,46.59321154444764,2.339687004887403,1.068864199040748,0.053452660937916306,False,False,12.146547339062083
112,0.02543463291847458,0.006594699087010434,0.002043656427124031,0.008380507230979588,0.04582626812391993,0.06580356139508424,0.7155449389027928,0.07253262661611187,14.965051002216116,0.588330009445362,0.46198246025901213,0.09826036007491992,62.09058640337875,1.946635987388837,0.5009811198050721,0.0757508126465056,False,True,11.124249187353495
113,0.015901793975857788,0.008305870247944297,0.003618952412163833,0.02037554782394109,0.01612537021275578,0.1949001068999262,0.5266196663384304,0.07191408137153561,9.502640215572523,0.6296001882806007,0.4634234574823761,0.0799777527879441,46.627590471971786,1.6716318326561892,1.1144829085755077,0.016207286306355116,False,False,12.183792713693645
114,0.009855203648134378,4.461287070267162e-05,0.0009729373495014138,0.004979237052603676,0.016508458671452966,0.2011177695554321,0.95945437984052,0.06410870541790718,8.183979342147628,0.5342120421100984,0.6819743120398651,0.04802509339055464,47.51700929402282,2.3729334808230456,0.9002189721714,0.10475086140477169,False,True,11.095249138595229
115,0.014208210076048746,0.008619819224911906,0.003939446880075195,0.008284166734441992,0.019885378573206196,0.23055167540175436,0.41740565007597097,0.0631384368341525,14.607783959406316,0.7646449472430379,0.3826969122493156,0.01593978779345383,53.168167152706765,2.3732515320352237,1.7924544607231432,0.175057878638522,False,True,11.024942121361478
116,0.03891960136235023,0.007788177156029292,0.00595028945332926,0.019054750672472677,0.03845712528758641,0.24711637097580874,0.6081995376881438,0.0793766087889863,7.4399853067909,0.8435814305444274,0.5088367033280018,0.019900546947693,55.1831565249924,1.5602210145032656,1.6332882075450583,0.0063717583223353025,False,False,12.193628241677665
117,0.03334793783741773,0.005764021932696409,0.003609621194843561,0.010822867720904683,0.04955990062999011,0.126619142922118,0.9998988898164607,0.07455597784038329,7.617266835688852,0.6350677226153708,0.3401229064616361,0.01771645702704587,48.218911919296396,1.9573723133407075,1.1856096117727526,0.01964236168817514,False,True,11.180357638311825
118,0.024410997226869874,0.005899325845286988,0.003562131098382899,0.020355334631995698,0.033497029373268816,0.12261583444786972,0.6116176263803468,0.020564147183005175,10.76513699122117,0.6848807921567946,0.4705944984161071,0.024282181122181015,50.27765110011101,2.006942490069014,1.1294593419052603,0.1673487182976076,False,False,12.032651281702393
119,0.021401336215116747,0.007232745230668509,0.002377914049188973,0.010050977617489047,0.03143934236157853,0.0846229190674837,0.8752219489590602,0.03457451311609106,10.59811039753348,0.7154278236037142,0.6820716686995254,0.06948241504050406,63.56633111426894,2.0726652914091512,0.8683841853154705,0.15630374710628775,False,True,11.043696252893712
120,0.007510123268846196,0.0023336383534878534,0.006448392584542819,0.024968646882671267,0.0051927018893734665,0.16894922124873804,0.5448971833942939,0.032747306192946926,12.12653076283775,0.7358379127926837,0.38280917385555835,0.08166752390285703,48.41659449080499,2.4885286511385294,0.5679738035874586,0.07841565432632511,False,False,12.121584345673675
121,0.0332324389591005,0.0002728935727927029,0.005679497255982673,0.024553612745432957,0.016189815760626565,0.1506123909866764,0.6212796005468377,0.02498394913990858,11.07545152786476,0.8549698296597983,0.5752491078849933,0.09226114988457812,53.69022563459748,1.833373572654333,1.402854527660258,0.15041668029337582,False,False,12.049583319706624
122,0.007556409781005876,0.0035551090401544096,0.0036652606635549537,0.007348136140556263,0.012843020757166979,0.24298936202799443,0.7206841831794475,0.021902162917218665,7.023209313769603,0.5280394459895789,0.36111070531806233,0.08780002106373055,45.002850599248156,2.355890810172356,1.4883507136442016,0.15305222488529396,False,True,11.046947775114706
123,0.021193859668089725,0.005773925808917344,0.0077088827445768665,0.02845076492948567,0.04364000358821088,0.073656937781475,0.4676946076069655,0.07904324930271533,15.97496274492979,0.8830581307550784,0.5527449669862046,0.09990451710440235,58.69062051285459,2.0426579937718143,1.6988771551977466,0.005343064960045825,False,False,12.194656935039955
124,0.03006844439483878,0.0016939894460449567,0.0070527655964796425,0.009242425017244048,0.04740575918894481,0.1845681420725469,0.6610173243422697,0.028942840597015056,9.371571605043043,0.8747779573318621,0.43493582186935553,0.09652160782038247,54.414820044639505,2.20240768917004,1.9129382522399736,1.27494920531623,True,False,1.07494920531623
125,0.009047901254810054,0.006495017518738245,0.0057408939367195886,0.007206349492634898,0.04083899420689724,0.1254617866126079,0.6232829015999527,0.06836403095112711,15.19852857882675,0.6224262231144533,0.5833425952439557,0.055570954429464976,56.03947112268916,1.613689535484787,1.3023307640430304,0.05623958760088871,False,True,11.14376041239911
126,0.014457860256908837,0.0003882002507119309,0.008171993076154295,0.02477739495627773,0.032091117614763,0.11956871352169832,0.45571126190660344,0.04953640043238958,7.024040430227932,0.6698532780063334,0.6371901278679711,0.0823600509368763,45.77706828940087,1.6414966519093745,0.8247444231405006,0.06598562403477412,False,False,12.134014375965226
127,0.02167750776085058,0.007622901733393407,0.004603992098066479,0.0221223316069193,0.0140003310777253,0.09084038064682445,0.869710743626266,0.06291043088530554,12.905969360438093,0.540819263054947,0.6642197823822303,0.038342792298160636,55.37766461203395,1.9127690517547355,0.9418145710490282,0.020384613349196327,False,False,12.179615386650804
128,0.0325596475735982,0.009584562682138203,0.008591507261855279,0.0290430764557069,0.013378588142622813,0.24467274582750664,0.4168424073052369,0.023317110325220235,12.590788676987245,0.7696631339493728,0.6446735507439737,0.09045834375982859,46.59408201422859,1.8456415486050428,1.1787158401721576,0.21752302674303697,False,False,11.982476973256963
129,0.008587301683840904,0.007590156345888944,0.005423988437948103,0.010336445474042482,0.041964044087826224,0.1598154158469468,0.6357723906250886,0.046663988203759235,14.931920338714505,0.7401030421921606,0.39153354938709195,0.08160217064146894,55.87489872818742,1.8068613244776928,0.8067370227350975,0.11233702085747496,False,True,11.087662979142525
130,0.010958028433774403,0.009230877777444241,0.005877290957282347,0.011274391840190988,0.026380190856284187,0.12395985150165655,0.6528891817499215,0.05370915391386141,7.6149230403842685,0.8397567412712577,0.305722008962509,0.0453757256245554,59.38351821142295,1.796966996276966,1.6417240047828625,0.012594216661878311,False,False,12.187405783338122
131,0.007390724356318992,0.0050618775718444,0.002800764933682829,0.016276868873393236,0.020194166695871887,0.17675532229522362,0.8764721377378141,0.0334262583137655,14.893153607826498,0.8784828871267534,0.6708299822982917,0.09081435351590171,62.73046520783315,1.6112901921650598,1.1606917168700082,0.17823296306831357,False,True,11.021767036931687
132,0.037226291124802253,0.008324481628472746,0.009226421153396887,0.014124482495215245,0.01008049451112792,0.15793250220981095,0.9814384262548486,0.07374973101594162,14.463732302296068,0.7734835346222562,0.30539111743423963,0.09291783221105544,46.17159337050302,2.028523907035579,1.1319488591996487,9.339996384236768,True,False,9.139996384236769
133,0.02471480034437081,0.0052634600876832775,0.0007438360799102883,0.004167675201140745,0.010024765470276635,0.11298673849670754,0.883113990940925,0.03359486898555275,8.507577735024954,0.6298960052788096,0.585305504329648,0.07970189006019746,63.590370108896735,2.370950324459609,1.9070417692312411,0.28477263094804023,False,True,10.91522736905196
134,0.03680787998549228,0.0014808123037685806,0.009316217523734176,0.02646469476852868,0.04198425472721119,0.12196347706694717,0.89192327188203,0.03090220355765671,8.126209616215284,0.7783993598230738,0.44636672969579055,0.0680474889563179,48.89147822475264,1.6231941489469142,1.9412203716676788,0.0985226494889034,False,False,12.101477350511097
135,0.022009928221615124,0.003134855982775131,0.005928545916239456,0.017548939090531627,0.04193700074734285,0.08363399872931948,0.8732025123329121,0.07444039594588997,7.513191786031628,0.7554239400844829,0.30817929494878876,0.04975567245770228,47.12433973197553,1.8316953765823025,1.97854166282166,0.00923247584547378,False,False,12.190767524154527
136,0.031628964921612705,0.0004641013758430057,3.2708871045371566e-05,0.023533509548082882,0.017462893137524926,0.1689100688734922,0.8821730887423492,0.06441606646480436,7.23903467245901,0.5975587476864548,0.5993715371898197,0.09285205481054999,49.7147113948474,2.4391032789146907,1.1121637915799922,0.024372501911283685,False,False,12.175627498088716
137,0.037132433502558175,0.009403935557091157,0.009611445872533958,0.0064633860459871045,0.038047345170737636,0.07837075094998114,0.5924122152722527,0.07269880866067314,9.92550175648195,0.8817131159387814,0.4733257801602868,0.010469368936222167,56.84377823234939,1.8186097559975254,1.8974556021554776,0.16616280304458889,False,True,11.03383719695541
138,0.02516197230978605,0.006681060166029772,0.005532695402887466,0.008610270659270714,0.012999353010648113,0.15545875443990892,0.5783679504920193,0.0777299447385986,14.596963922682379,0.5806260332427797,0.5388080952721361,0.039199830744340476,53.2305080972924,2.3091085401948006,1.7551487957816956,0.5559861521139668,False,True,10.644013847886033
139,0.03251802426981298,0.0058909026018905564,0.004492459520517299,0.019259512042888425,0.04484597947102643,0.15875371201113359,0.8599174986154412,0.047491322077051576,9.637351810240126,0.634636902984272,0.5302001433493896,0.09533350822492476,53.891587659992396,2.39311810198404,1.7967605945277774,0.04101229183240664,False,False,12.158987708167594
140,0.01080920481064564,0.003184632661389769,0.004750838987765009,0.01104100176465259,0.04048894659516471,0.10811847845684817,0.742720764692345,0.0350729745574036,12.663877458620622,0.8900407360546382,0.3326895317036933,0.03371420549099376,60.43561441329396,2.3407491763932575,1.959573082891717,0.19737582711398893,False,True,11.00262417288601
141,0.03830062863741557,0.009026318711464401,0.006887057736178265,0.005152355736877896,0.03972538816145853,0.19919456573695665,0.9153197886460936,0.04174693189603039,9.514561499971663,0.7172517732811257,0.6683468862979546,0.041052643618570854,63.70627813187845,2.43209090428963,1.8372427948213825,2.4758750358796395,True,False,2.27587503587964
142,0.005622358077122996,0.00583656545571853,0.008800158021807381,0.022378799192478413,0.04110636476366946,0.0974646767403868,0.6349124781950439,0.04352547709667194,8.33928254444628,0.7836193418231107,0.5632602851901567,0.06601430755176156,45.18738563342953,1.7006763731361678,0.9352635679442609,0.07880207442123437,False,False,12.121197925578766
143,0.012685233441862844,0.005366945061602901,0.003609044190700519,0.013383573689443456,0.01951901485168746,0.0863674486037086,0.41484600337373645,0.03827963461459145,13.057115433245674,0.5942539319565087,0.3916953962943588,0.023136832537955433,62.97222483771691,1.686044953069021,1.8717842872697503,0.03516076153167283,False,False,12.164839238468327
144,0.024153905152417988,0.006347448548881464,0.008722946675076325,0.02247119169120281,0.03245216231672531,0.24086879010651513,0.553953084857142,0.050540749451868136,10.705639515586597,0.8520623647321643,0.646933605169129,0.09117933542864132,50.60342502162979,2.0056856749408736,0.6761771103411716,0.05013446305531673,False,False,12.149865536944683
145,0.013897208794968766,0.0035010161054971588,0.005049726814523855,0.011201539365682255,0.0433646369480843,0.16538459468605843,0.8101535603446413,0.02909090399211092,10.946039872907106,0.5179745402421645,0.5726529944096265,0.054140057921486184,63.69752782756102,2.3749352715135337,0.7620344069670142,0.08977093635189744,False,False,12.110229063648102
146,0.008363884133276472,0.007195740511895293,0.008374581029375095,0.019533185266028118,0.03757547575623943,0.1367030116630526,0.8096656124539308,0.03763841166063205,12.479490910342385,0.7378966906870884,0.44264492113726384,0.025913580399175254,57.56019840537206,2.4937582173719752,1.4756728700456432,0.050718638941691575,False,False,12.149281361058309
147,0.02204021554299887,0.0014063750367630413,0.004604507662715639,0.025336201114261547,0.011333132687605212,0.05550807150845516,0.5143996590191398,0.02340507732708262,8.459155873052687,0.6592633129072154,0.666332545000795,0.0529955341424861,59.22138523465328,1.8535463030737906,0.583282503089891,0.16661866563648345,False,False,12.033381334363517
148,0.023607544002716512,0.0008313116292502143,0.009903618805602624,0.020653211978806978,0.031492894035951964,0.22787212362810622,0.7687183444437211,0.027155077122469277,13.448259189627628,0.8975752955400849,0.3881053174261973,0.09165175152346793,57.44325571814294,2.4645237444613546,1.4769848500976552,0.11900072972754434,False,True,11.080999270272455
149,0.0390406936683475,0.00793249775923778,0.00100991530141321,0.013777534873490961,0.03160245961173084,0.18747160711350802,0.5746626301272895,0.06602151816488545,7.284343129821459,0.7263914341028825,0.527036951801914,0.08056913731877874,57.0904195836394,2.4807865961272526,1.5571321463049717,0.012159059747904561,False,False,12.187840940252094
150,0.02806652847883725,0.0060572475661628605,9.244346400272385e-05,0.005558580473067053,0.048360290428301984,0.18000535316398592,0.5603308049150117,0.058258510755221565,7.267002884303628,0.6115744228836727,0.6050910735029277,0.030538939803084975,56.13620584561076,1.597058682583302,1.0217869431845794,0.02985145856306312,False,True,11.170148541436937
151,0.022710346326263696,0.0025185661782393875,0.007037819832519231,0.006539979053845573,0.007965600306952769,0.15928822069658427,0.6900722774188173,0.048998113399470744,11.874937204221638,0.8102361826927913,0.6551640365193764,0.07750825687341491,47.88692107723252,2.0746338969343476,1.075550737302501,3.5805870025350313,True,False,3.380587002535031
152,0.03526552599338584,0.008659269814921853,0.002628462798718424,0.0160022591008046,0.025937650160848983,0.24120877018603776,0.5817219634034757,0.03838421576407205,15.429484560662624,0.6672387933923511,0.6897939475564491,0.01990599525495585,51.51211388306815,2.130870295224548,0.9404897957529983,4.482764687523255,True,False,4.282764687523255
153,0.006202263597920296,0.0008424107641099565,0.007836983169884473,0.011123598070018927,0.03227778594578324,0.08420443540522374,0.49968393936840505,0.058928370706631275,11.818787954041984,0.7558380648763803,0.44792469009181357,0.01024501641096985,64.11095819679532,2.203086238078476,1.6843564172224794,0.012887034756319561,False,True,11.187112965243681
154,0.03587147296266077,0.004170514464740491,0.00727173229221858,0.02801070307484097,0.010024801782002296,0.05261054321471832,0.44668345011758365,0.04208793436554967,6.980569318248924,0.8856700293418308,0.6720889268974735,0.08468419722249865,57.092925312174685,2.1561108847225157,1.6985602720380162,0.060792557821572626,False,False,12.139207442178428
155,0.037709814840401014,0.007854275987102031,0.007995633676038404,0.01842342436699676,0.019464835925659278,0.2270257850848727,0.9896894505284114,0.021324253289724315,6.079552965558969,0.5511384606249176,0.6415073238711261,0.01739832379255781,45.724519894584844,1.7213562771155468,1.6554932746471933,0.2419616777017875,False,False,11.958038322298213
156,0.03295050779451431,0.008215681214140704,0.0008734765106432019,0.018375066662949992,0.04033262086076919,0.23015513511693741,0.675192190759978,0.030821214575419406,8.62068906565622,0.8740446923214114,0.5542877948493816,0.03755136546468811,57.86307196701219,2.2505639669969044,1.305690681420856,0.0931558486405978,False,False,12.106844151359402
157,0.02858785187124398,0.006069449826406767,0.0007558840909118914,0.0066159052287382974,0.029677682165158394,0.24958395886977786,0.5541014224273324,0.024186940791647266,9.540864532879688,0.6205222787407754,0.6846038753980954,0.09297227564258802,48.2803733006181,2.4706113370723854,1.7501827995055221,2.9776211395631376,True,False,2.777621139563138
158,0.027639195028769836,0.006639199713794128,0.0002990165244230192,0.007801446243114526,0.030807349216221445,0.16023280352521546,0.7161522649888896,0.04245456883419843,6.607940973025186,0.6479970280709445,0.44300580978845616,0.03174013401448553,45.883460536704185,2.408757588128144,1.2900993498376836,0.17423305849559326,False,True,11.025766941504406
159,0.03967568107077031,0.005366333278673542,0.00488341348685831,0.01898330862212733,0.03578330419224358,0.1539408362854296,0.4908327260399441,0.052567729395559135,14.889032900133069,0.8830580432561168,0.5025279102104111,0.060303443442887725,48.09689216774003,1.5025980201873563,1.6750607245662072,0.732434196537385,False,True,10.467565803462614
160,0.01712006249733098,0.00443655907974409,0.00815755133576451,0.02156227538115413,0.018519169604494803,0.13802834755366614,0.738106490945964,0.07020432885425826,8.123988054077447,0.8658011079694437,0.4261617813124007,0.08004311284604133,55.494838918816534,1.848916712894618,1.3359553421931096,0.008661095028298904,False,False,12.191338904971701
161,0.03233300672986682,0.003443080286828606,0.0008744487235742627,0.009236439464838845,0.019265314769677473,0.22242536852359673,0.7709496634789105,0.0463608552221045,13.145155121419247,0.8536821163091648,0.3749847552688148,0.020791286758898436,59.75003089910097,2.3476643182199424,0.8073522629045544,16.407164789892995,True,False,16.207164789892996
162,0.0237752282458714,0.008119751079697658,0.006185953810840853,0.009066563331593091,0.005465493953366583,0.0903395191536688,0.4353057146100003,0.03632814310163888,15.709603408735214,0.8054150740285426,0.4712484934250166,0.014708234316149921,47.179635664277235,1.7054838652364748,0.8035806976164754,1.1768244589863655,True,False,1.0231755410136345
163,0.03678649652839373,0.0022806029406617968,0.008230848762711646,0.008140548861752216,0.02384627925884479,0.07704361320027152,0.6775540854724023,0.025650057414395994,9.849937429671455,0.8870030814499681,0.6591925896827789,0.0646926557288364,54.00726713303261,2.3564519629435834,1.8497022892961317,4.106938555207551,True,False,3.9069385552075504
164,0.03517032931529612,0.003884371262273664,0.00997079400389637,0.011690017565431823,0.04511398120824224,0.07138502107351725,0.908831970694563,0.07162873117376391,12.27425731150532,0.8477761339220538,0.6155239049635398,0.09572351588422823,62.841055115562334,1.5836211726422396,1.7438719501080966,0.08373591087394601,False,True,11.116264089126053
165,0.014668981014688099,0.004948236551729138,0.008838750880203406,0.018536821152795722,0.041503781223762866,0.14590318460735255,0.9050959955758789,0.03716054359051327,12.626367750775092,0.8995134722590277,0.4960282335718783,0.062756321986491,57.038857486792395,2.0373400603085288,0.5947822060663663,0.13844519854370838,False,True,11.061554801456293
166,0.03839777582469027,0.006819333787652652,0.002076202803140744,0.01778871857457737,0.04669582145588972,0.20800212723467276,0.9093742195536422,0.07674561888332086,8.71314829801426,0.5594222642285309,0.5396112375109174,0.0919662396153136,45.952267472327655,1.7486155496291678,1.915505559677603,0.01586656051858688,False,False,12.184133439481414
167,0.014976574941433906,0.0058383334116158085,0.00686538602781112,0.003293976144384296,0.011245131656616255,0.19819040352826078,0.8552571573008501,0.06259691315621256,7.102721087756947,0.6384133417298913,0.6377658150004362,0.09496369741463936,45.92883100691644,1.8115075821881894,1.8892587929295663,0.14815522561645228,False,True,11.051844774383548
168,0.030265766911773604,0.006837395261123326,0.004149705440722774,0.019652401628873856,0.005699949442755409,0.16323497566599038,0.6469243516222671,0.04768002286349389,14.09723018338809,0.7496028499537029,0.4214188054585206,0.09441746370817794,63.4355585373102,2.3709828328938793,1.5584554204955956,0.020471184406277945,False,False,12.179528815593722
169,0.020634879926350554,0.003776197906290435,0.0020971234626220602,0.020357845064352967,0.019602789699312482,0.24904137907547108,0.9577440976332607,0.053859965163254364,7.057971517579964,0.7534492821287848,0.5712529528792047,0.024116402271138322,55.51615033904427,2.169859409083352,1.1553970203813846,0.02872403479384064,False,False,12.17127596520616
170,0.025039456763814767,0.00294989547412011,0.0048229338538435616,0.02423332049376877,0.012800869775359727,0.07797741017678413,0.9969961350205976,0.0580857788624739,8.382208516794794,0.7989587637002507,0.6273887569237935,0.09967940477136304,56.83375644900654,2.0534479724751638,0.7643680383915057,0.023111570580493998,False,False,12.176888429419506
