A_star,F_star,K_star,D_star,equilibrium_class,rho_star,stable,bifurcation_type
1.938703309089693,0.0,1.9517766814242408,0.45748266994947434,parasitoid_free,1.219724778112576,False,fold
1.6811216274300567,0.037456908146020866,1.9592776769928495,0.41802685978386495,coexistence,0.734263991948883,True,stable
