plane,x,y,code,A_pf,K_pf,maxeig_pf,A_co,F_co,K_co,maxeig_co
beta_B,0.03263157894736842,0.8947368421052632,2,2.4063865385630474,1.6541059231986484,3.4662659708174988,1.1219347007696387,0.11428541581402465,1.6758298302429449,0.7961862750820815
beta_B,0.034473684210526316,0.8947368421052632,2,2.406386538554869,1.6541059231987212,4.107182892021664,1.0380597208740159,0.11615185862545456,1.677736706775534,0.8102300513693255
beta_B,0.03631578947368421,0.8947368421052632,2,2.4063865385472636,1.6541059231987998,4.852399347706126,0.9656294486904474,0.11689960222261038,1.6794550095847995,0.8228214603649755
beta_B,0.038157894736842106,0.8947368421052632,2,2.4063865385864256,1.6541059231983115,5.716940119387059,0.9024850919924243,0.1168418828490035,1.6810113209537079,0.8341716912298411
beta_B,0.04,0.8947368421052632,2,2.4063865385279537,1.654105923198997,6.7177581928031636,0.8469721028917352,0.11620352214409542,1.6824274601816247,0.8444534117036497
beta_B,0.005,0.9736842105263157,1,2.092045525036887,1.6590896306346548,0.43862442085144526,2.092045525036888,-4.6935312419122416e-21,1.6590896306346548,0.43862442085144504
beta_B,0.006842105263157895,0.9736842105263157,1,2.092045525059234,1.659089630634542,0.43862442084812314,2.092045525059234,1.163613102643922e-21,1.659089630634542,0.43862442084812314
beta_B,0.00868421052631579,0.9736842105263157,1,2.0920455251064998,1.6590896306343001,0.43862442084107955,2.0920455251064998,-1.1577120494683441e-20,1.6590896306343001,0.43862442084107955
beta_B,0.010526315789473686,0.9736842105263157,1,2.0920455252368666,1.659089630633633,0.4386244208214784,2.0920455252368666,-2.2761132288980292e-20,1.659089630633633,0.4386244208214784
beta_B,0.01236842105263158,0.9736842105263157,1,2.092045525497509,1.6590896306323037,0.43862442078266195,2.092045525497509,2.6849889288004175e-20,1.6590896306323037,0.43862442078266195
beta_B,0.014210526315789476,0.9736842105263157,1,2.092045525400087,1.6590896306328016,0.4454992837874134,2.092045525400087,7.267180529352028e-21,1.6590896306328016,0.4454992837874134
beta_B,0.01605263157894737,0.9736842105263157,1,2.0920455251654215,1.6590896306340177,0.5422565139139194,2.0920455251654215,-8.162644982250665e-20,1.6590896306340177,0.5422565139139194
beta_B,0.017894736842105265,0.9736842105263157,1,2.0920455250889676,1.6590896306344234,0.6567401500983706,2.0920455250889676,-1.148013156857252e-19,1.6590896306344234,0.6567401500983704
beta_B,0.01973684210526316,0.9736842105263157,1,2.09204552505272,1.6590896306346228,0.791724530306325,2.092045525052719,-9.444468737556307e-21,1.6590896306346228,0.7917245303063235
beta_B,0.021578947368421055,0.9736842105263157,1,2.092045525041087,1.6590896306346254,0.9503596427287371,2.0920455250376473,4.568496331849229e-13,1.6590896306346803,0.9503596427246778
beta_B,0.02342105263157895,0.9736842105263157,2,2.0920455250216494,1.6590896306348106,1.1362156607039668,1.8989693804423997,0.023189831664553216,1.6619790959610354,0.845168176362354
beta_B,0.025263157894736845,0.9736842105263157,2,2.0920455250080034,1.659089630634898,1.3533321465349575,1.680166876564465,0.04670701426625506,1.6655237546754118,0.7115731049252464
beta_B,0.02710526315789474,0.9736842105263157,2,2.092045525013034,1.6590896306347722,1.6062723930773037,1.5048934054825824,0.06300579900499637,1.6686044679196261,0.7349811466368577
beta_B,0.028947368421052635,0.9736842105263157,2,2.0920455249921437,1.6590896306350205,1.9001833130434476,1.3616620212048232,0.07433093730274001,1.6713065680987318,0.7553908795655733
beta_B,0.03078947368421053,0.9736842105263157,2,2.092045524983923,1.6590896306350882,2.2408614629983057,1.2426200537215712,0.08216312469654415,1.6736956509769834,0.7733316835015245
beta_B,0.03263157894736842,0.9736842105263157,2,2.092045524977485,1.6590896306351501,2.6348257394504877,1.142240723399982,0.08750286391032121,1.6758229902913122,0.7892175829628588
beta_B,0.034473684210526316,0.9736842105263157,2,2.0920455249696492,1.6590896306352234,3.089397288745103,1.0565342187581026,0.09104055517008516,1.6777292517443014,0.8033765399789835
beta_B,0.03631578947368421,0.9736842105263157,2,2.0920455249622587,1.659089630635299,3.612787427811355,0.9825554284504563,0.09326145511491798,1.6794471035866745,0.8160713624696817
