idx,R_P,Dmean,beta,h,a_B,mu_S,mu_I,delta,eta,mu_F,R_B,sigma_A,sigma_F,phi,T,K0,c_B,kappa
83,0.08058710730687638,1.3950886419233324,0.008315128984034574,0.00768311898751197,0.008079039962331013,0.007630945361935967,0.04976884123374137,0.08135967233266214,0.631554576520443,0.023734682741498224,8.26233774936219,0.6852115838441013,0.33502062608441485,0.07227750144174236,60.03254554418794,2.3657276946036925,0.02126333183892537,0.2532260032908631
84,1.1184695731508145,0.6299303480573367,0.036907811806685654,0.004203623715805619,0.001703142626275342,0.015787829245432865,0.015617724028799466,0.21333279495205776,0.7824599497448573,0.026081023812470225,12.135620498297472,0.8759001062317995,0.4920588953898001,0.08620543046256444,57.94807494959291,1.564741502871757,0.020258729288556845,0.006277232659714513
85,0.15672954882508353,0.6810624307596301,0.033523980157690536,0.00398703585688525,0.007546852737986656,0.017519796592668325,0.02062207268035876,0.15564181684758518,0.5472192902175362,0.04004406960864958,15.387222275204238,0.8714260910252096,0.6941248903712439,0.035899796489024506,63.61847763470012,1.8487986941762056,0.02171753547417628,0.009941025799319344
86,0.04353656193295798,42353223501129.44,0.03835118328218713,0.001232565105877102,0.003998164927653764,0.02828957723060269,0.01499145042720263,0.19891332895465158,0.5705632058631458,0.03423790133729381,8.232943500181122,0.5308554448655484,0.3081835659529897,0.017265831320564796,57.16163767548367,1.9571957342366224,0.020515394865520228,700000000000.0
87,0.14101555754845224,0.6826518837148259,0.028046347268359317,0.009981115738850644,6.424690861750557e-05,0.007961627142624324,0.02529347754723856,0.08850109434260545,0.4707129730759038,0.049264813935955915,9.683217558605548,0.7466634017053017,0.5957437173022284,0.046346810818862,55.57274302657961,1.5182999601255298,0.02000755647922347,0.004916739875492129
88,0.10199534876537206,0.6709412917678169,0.02068706949759693,0.009512273794802732,0.0044435252017006495,0.0035686987120860944,0.048501052162318876,0.1739707499556909,0.7628682220856351,0.0783230640226519,9.569382919217606,0.5990321069596367,0.5929508867473523,0.08015104921511604,51.54062329534547,1.7760369815487635,0.020604162231688757,0.003468552863493576
89,0.00914588518055059,44125823097042.555,0.02867914986425243,0.009461666900320005,0.0018875668458800193,0.0289516820384188,0.017330243990688613,0.22255126293912558,0.8291199264068909,0.07076547717493661,8.296331463933157,0.7835485621249785,0.33786410072685136,0.0583759125251952,51.00424478092781,2.4892241417698613,0.020311847615082358,700000000000.0
90,0.14014562270989153,20210232270.864082,0.026113338600379246,0.007492941393615049,7.34532909242038e-06,0.024170856930071705,0.034898224236942665,0.05948635067253068,0.4458019526577629,0.022891627306994847,10.035308646059171,0.7707479215011206,0.42995943349618887,0.08511510635542298,48.97025485245493,2.1801811334498353,0.020001285655335543,251596581.80668965
91,3.6286613257777915,0.40355456418149593,0.02951378996475602,0.007833442114669605,0.0014026003018933204,0.014857139457095134,0.009829564912627615,0.17635086974075592,0.5925796458997459,0.029738362770358528,15.488279673255382,0.8468756541373743,0.44618383460998434,0.06392691147730879,55.648282753357435,1.995494621872104,0.020346798858091594,0.002027277805541227
92,3.6799121555045637,0.3291867343404127,0.020766007713615097,0.005005672719358577,0.004144572868533087,0.010480190621425186,0.007451226806266862,0.1868941728415699,0.46468438099427356,0.02209214686521446,14.026128498019961,0.7395954466158274,0.6242125193498753,0.018791430552126516,45.05494943973983,2.1092207091570403,0.02098091100437885,0.0015661756374992732
93,0.09886597109427064,39046421017264.945,0.02445200329959994,0.0009929258613534317,0.009556080732596697,0.018920610616504612,0.04731566113925424,0.2442704836061254,0.5742522870782054,0.034913993665460955,6.264369311653725,0.628148985505852,0.6370287881242291,0.0679260197003957,53.36111825524648,2.396132022990195,0.02114751373845712,700000000000.0
94,0.815093287176354,0.6931757369287409,0.03200369640213945,0.0043256795033731485,0.004563895328101504,0.003913020965763423,0.028555967440561547,0.05191075162049216,0.9190846886737684,0.06739043185861125,10.700070021668877,0.8207389851076212,0.47269826706002416,0.01299448511025749,45.41010258353462,1.69732086668224,0.02066309573195609,0.0020924770282394734
95,0.7042261780764998,0.6639800209548822,0.017153273777240564,0.00956945511835852,0.006518348174286242,0.005278959540487333,0.04032356264552874,0.21659080395977448,0.8039037642117213,0.029540936126238267,8.600790155780608,0.7467582743007545,0.6796758008184813,0.09336460391142941,50.95173610789428,1.581483377098409,0.0207093009222974,0.004266584035334641
96,0.302946122351451,0.6683286722989019,0.028216879983789,0.009610206871303413,0.0031529845638889453,0.010698297057133726,0.0083577487568849,0.06488252009911503,0.7978631977197674,0.03538277377584602,9.208617078996006,0.6179826589708787,0.3517191566843656,0.07935404843938076,45.89789044759552,1.9618186198063736,0.020455685382865078,0.005871976300985976
97,0.16205187412890598,0.6766401090845475,0.02891896303446835,0.0018543301785168605,0.0044836763168971784,0.020231723459920414,0.037593321143215064,0.16644347014308297,0.9713914622433932,0.0659467111526601,13.974171679323366,0.770559424826348,0.5189524513610624,0.052230013491308354,52.217526816156436,1.7079377098261943,0.020856095751202917,0.0063525858452031635
98,0.06372238241054683,37363456999862.85,0.029673179175426098,0.0010208604322353404,0.005949834508020351,0.020819535810152227,0.037178238730047976,0.09466215440641108,0.9759758403332186,0.045555364594823226,6.514646366578863,0.6777469032471946,0.6225205367598939,0.07895275067065467,50.03232368029407,1.911882389754828,0.020592852822858637,700000000000.0
99,3.3747170064283423,0.4059992856830933,0.035447146535067295,0.0018715394690505052,0.003456022118595371,0.01597216291002004,0.006425588163078835,0.09521553788501677,0.9727016849439131,0.043132772268653516,12.00671202913387,0.7680097383121276,0.68092792335783,0.01007348938032064,50.35087603768237,2.2590121940322874,0.020749910043462102,0.0034767375670688907
100,0.07382445817695207,8793784814.539646,0.022335556699967205,0.0073805246707739905,0.006748298656417561,0.011972263340586424,0.03029552978615674,0.19435869156960067,0.6011302608249662,0.03874913423646563,6.765921164106646,0.8139523963622691,0.6340935317115111,0.024208031559018482,55.498179419852846,2.221884174063711,0.02081158241885199,127244932.39494345
101,0.09302560226935244,213086711.36004898,0.025680156478145606,0.004246356771915315,0.008635970025084627,0.005393241438868929,0.03575963102651822,0.09895753606957071,0.43379891637673756,0.030036887148845066,7.658514862302695,0.5356390504548915,0.5084584669068207,0.03261202289405402,56.54744107618939,2.3376270046710808,0.02123686097892204,2363145.4250350646
102,0.018043224248568506,52316429351296.77,0.01909631378895691,0.0006583691145656379,0.0038957166878652327,0.022360395855827116,0.023085145232137637,0.1496281093176266,0.4525852157543333,0.06338395466438604,9.070726674296562,0.6070711666488233,0.5341004707022338,0.0937859692319422,53.44907521163043,1.937192852593189,0.020547636380482574,700000000000.0
103,0.13919042193680858,0.6819007650284583,0.011151869436402444,0.005351271284427005,0.0006180156046811116,0.014262726150500494,0.030026460386462724,0.09189863826244511,0.4692636234837393,0.02733859445787895,15.632511534663152,0.6362105286122779,0.3662603616292521,0.05119400414720313,58.718966505880694,1.9764839220075123,0.020152760640866154,0.0037251214942387954
104,0.014183079985044925,43424223186210.57,0.02759336847027117,0.00039758267322078414,0.005615379175162839,0.027032872903790302,0.03969924642635769,0.08907027875183182,0.47592011749939844,0.049478156661433195,7.745251230302799,0.6761098304511434,0.3066745200444233,0.056981103298304095,62.12311656295429,2.2824187255843964,0.02079414518157698,700000000000.0
105,0.24388083650674586,0.6813695441910976,0.02340485760558222,0.005675908403071562,0.002364988460994083,0.0093528646235475,0.014077953443171271,0.2009249882487541,0.6189906669365411,0.047742996645488166,10.667465698471691,0.6605364007185484,0.46285236613915376,0.04722732326380214,51.96108946980297,1.629904383129586,0.020328959471924875,0.004461018455059983
106,0.01465073889396159,39882937995005.77,0.03393746522762792,0.0015420201518843108,0.006862439399391621,0.02427741109697719,0.023201603301492523,0.1629138485867121,0.920386002891816,0.06692664108392804,7.878814642372477,0.6936200558483842,0.35885225445863655,0.04781132688630752,47.78993753833612,1.527150081505171,0.020660558236800793,700000000000.0
107,0.002959212522085269,86146012172313.39,0.02055138670480682,0.004481940039821788,0.0002316825287416695,0.02795188435516717,0.015283141117051646,0.15927602207435082,0.49310541897111076,0.07552246123708602,15.640619475193056,0.7410025654551688,0.32847103806226063,0.024783613449685413,62.35927086161619,2.086144658262712,0.02006047580276498,700000000000.0
108,0.19221588083980518,0.6847870994048415,0.026137219921707606,0.007081149647941761,0.0010862735600887406,0.01664651518910267,0.028147772876363605,0.09349256086960928,0.40246311124963413,0.044893961357468704,13.22545621413181,0.8153785717133342,0.4086564397302096,0.04577586482444298,52.28596024799522,2.189462949681806,0.020251638714754813,0.0028792578791708577
109,2.9914194874006848,0.4431035357587357,0.028456021595629218,0.0014843910527780242,0.00820677024932542,0.016199889936960837,0.045360723256880835,0.13176068649753647,0.7750474681898321,0.04376267271147036,14.242673481366419,0.7557312936894929,0.4548334158603185,0.07845564458373147,46.073852101885215,2.4186958632024895,0.022261700230285297,0.0019077601023197337
110,0.3396299491020529,0.6749542395533077,0.014679427363579231,0.009279638581869802,0.0011696671321049666,0.003668592562801682,0.016378746841137264,0.11096966679918319,0.907762836593459,0.030485375291257815,8.673458922868344,0.6538500134901457,0.33949612372683935,0.07398152659339337,56.43554512459621,2.331885325572724,0.020189256929040323,0.0034692988177858924
111,0.01304281872936353,52665129370302.195,0.031733355533900616,0.0036349639961889522,0.006111481843757323,0.019090350936969792,0.026590148374355894,0.15856176154343998,0.4217908481132242,0.062327314058511815,8.385983725325692,0.7283679610999457,0.42827400155998085,0.09290091591664429,56.01918787519582,2.288145778821767,0.020938154180596708,700000000000.0
112,0.03157689791575455,46213055571710.26,0.03857306523282527,0.008484044451204976,0.0044228946793158684,0.022164796657712267,0.027013972077059835,0.22403796328817033,0.6232150617095417,0.03923451555268293,8.336026222429355,0.7540706219600566,0.39341807907309845,0.015058159826314742,64.29153178148782,1.5591857963070335,0.020459889534610434,700000000000.0
113,0.5058832826727183,0.6887864429860311,0.007861099015738593,0.005924186107301784,0.006440448847260041,0.016297002471470493,0.024328191577697847,0.055696476933461095,0.8221913905109104,0.03357999429725967,15.996707075707576,0.7030366459035595,0.6862520385964497,0.01075811262520909,46.96027883139741,2.389134976502258,0.021969143657001085,0.001645673304187725
114,0.004545546557998917,78378743467538.23,0.030139456434684225,0.003890482660098904,0.005647301528296091,0.014970183212137996,0.032550258169643714,0.19521301704989952,0.7307401199447654,0.07475957091697229,11.253183403085941,0.6810175725478267,0.48432702101214475,0.036580889894580186,62.44835908858919,2.3521763732265883,0.0211958487230471,700000000000.0
115,0.05250871642614489,49885316406792.87,0.032192908033506044,0.004717317524554725,0.0013674108690088316,0.02906441972832194,0.04839806008046011,0.06863239792448833,0.8000374399355961,0.03247700824173339,9.514909364629812,0.5575350888563431,0.411798560518208,0.024539836056018158,63.41578945080241,1.9082569542475865,0.02019862345135293,700000000000.0
116,0.17592331516058668,6.456047524877691e-50,0.0222123214877455,0.0027695218931502136,0.008371171315088525,0.019863820779912725,0.04214986720502177,0.2060224394214769,0.7644683033641102,0.020055314879559423,12.871873144319174,0.8609500946796099,0.5741286998609064,0.04120354449436968,58.9771541087285,1.7034944638690561,0.02146844841330986,27.389188756048803
117,0.008148863806326193,48705609234499.27,0.027421807304119607,0.009686057571466398,0.004100015547311326,0.02993810090111587,0.010792832427276241,0.1467069128156258,0.5019811414103801,0.0691865018714014,9.386067338555302,0.7375208466299571,0.5419323021994829,0.0866702758261802,60.66591791090061,1.970763769789038,0.020606727564331972,700000000000.0
118,0.018477981548828244,35807136611422.07,0.035812818686726894,0.0008313489207682121,0.004983042353099965,0.023583594686920083,0.031964455777955335,0.053172540214002584,0.6835948649091468,0.06715742212601664,6.581027909427098,0.5242797906610736,0.6237227291901981,0.012144715795706609,52.40114962354469,1.683345061137035,0.02044162275953773,700000000000.0
119,0.02875225335855476,0.7533331214810971,0.032785977790927665,0.0021451091416098194,0.0005387529902790555,0.012300775164271728,0.032607541604790326,0.12390243232872858,0.7815652914129816,0.05824730967996536,11.86636980623056,0.5878283993082041,0.6107361764198154,0.04982576486626056,59.08765259762659,1.9459446233198399,0.0200995240490285,0.04144040030618913
120,0.474816995313892,0.6747437934106439,0.0228915506036428,0.0077428337991274085,0.00983529962640822,0.007489330253556884,0.04041468869488249,0.14825651650319804,0.6685171670114838,0.07102077315043291,15.564859459693029,0.6173022767799835,0.6850948014484021,0.0599764642104105,57.316456072623595,1.900820881763169,0.022327898175569322,0.0017796244934833515
121,0.06142249303247572,0.69182524163443,0.011931107342844562,0.0025720348683018987,0.0034079193556075123,0.007214978067561678,0.015750070988549993,0.24029260896658478,0.422269811307838,0.07448926529039158,10.90478919438653,0.5614280027434052,0.5405792740884237,0.018572751319335928,45.83672520316144,2.130768547822711,0.020633479912622626,0.0027187642886195465
122,0.15610932083498966,0.9625212340972753,0.020020735562132345,0.001908326556298617,0.00773624884513266,0.010398004983764822,0.04011065940577907,0.07984271715100442,0.5739549155565291,0.024819913243923828,11.433017961716356,0.6390100243998832,0.6900808458173413,0.02220548595371763,62.324145435422786,1.8289497819490994,0.02129414543498434,0.0779574444841868
123,1.047194415460552,0.6700160614871791,0.011659377319790793,0.005470903069434549,0.005170926105931054,0.0030165934629628804,0.012026549919993447,0.21589066425551812,0.6127641890750353,0.028887874985030773,13.922340422914099,0.6674056869940694,0.4049583701494428,0.0713004158078726,48.42075643308421,1.7549342021312502,0.021010721270378913,0.0014931053403181916
124,0.08183953965784287,61427750536132.7,0.016136474426232474,0.00938352876014476,0.0037986280161210932,0.023732239661158613,0.04335409700376801,0.0903300901832522,0.6379924186701997,0.030247036684043417,11.723638193819413,0.5847884943004074,0.36362067258048053,0.08324825175081317,49.305680252641864,1.5342173871073113,0.02054659551182945,700000000000.0
125,2.4186037480084766,0.5150580406505663,0.03890152776602873,0.007984178566791462,0.0015019778073799613,0.009686336592395452,0.018394788640525433,0.23038091375942632,0.5955350076337474,0.048479675772007166,11.489020273511874,0.8406153589427693,0.5876543295809387,0.020406178208545508,56.182937408025104,1.8198563988874379,0.0202512312265218,0.0027494838640022296
126,0.021588734784848178,114144714.81560615,0.03135892182755802,0.009045795131815429,0.0004361109005736847,0.023282459476605122,0.022747145106856662,0.1670258582301773,0.5768501610587925,0.05185374232684452,15.222988225665063,0.6721813672017234,0.38715642283520113,0.05355768055966515,55.66926482305037,2.254579461516709,0.02011974362098464,902855.6239576407
127,0.06430458574855422,0.6807288009125243,0.014975809662486784,0.008852503647755446,0.008493267636956384,0.009280872129415078,0.006526886161659375,0.21430296706111346,0.5057377296778607,0.05782373617724963,11.982373768183416,0.6819409756598112,0.36146932796930076,0.03827175515155303,53.982681011816254,1.653765723658785,0.021346423383610046,0.0034330496482763502
128,6.416512632732746,0.43082170807661857,0.0330017381010192,0.005876547322451084,0.007476450753601413,0.005466636951800384,0.01855361772986174,0.18252335072338854,0.891399689303646,0.06312067406544146,14.139408408949866,0.759281827351123,0.4970229135927733,0.09438353771566589,63.73189669999344,1.6803724224659968,0.021421092176347026,0.0018791059059525648
129,0.008576086973911103,51306535459221.14,0.026482327436185272,0.005055710957099316,0.0026170711563219856,0.02686236721931314,0.010623824901516914,0.17221021961876815,0.6715398758628355,0.07324669129423834,9.61193153696286,0.7973415960605293,0.323038910830809,0.07256883442001578,49.54210212066009,2.1487118711239326,0.020432408646873127,700000000000.0
130,0.015454046119609962,36963621327757.87,0.014042359219129406,0.008897639222594131,0.009084208725911088,0.025884166073740184,0.03632377080804273,0.07006625305012566,0.9546152929973735,0.06865391819097799,7.279877360503212,0.5686836057298584,0.47402399446012095,0.03075352292152498,49.86440974903063,1.5147844202672183,0.02080140488273265,700000000000.0
131,0.017064436340730463,67370018269462.64,0.019536835454114367,0.003734219922038068,0.00761178745436426,0.014752372485664293,0.022388378607873655,0.07576171011461037,0.9400500775177553,0.05959423722533172,9.453967442944684,0.7298879900810783,0.6876393883847671,0.09914603783713487,62.02391706090299,2.430348349021835,0.021399133866686886,700000000000.0
132,0.008738225311345178,47822402888246.625,0.03499143762104974,0.006312979694212837,0.0007097721413283893,0.013876929056885975,0.0372759065934904,0.05826255343422515,0.4425525469030341,0.0700933334771927,6.550340407652507,0.7237312078639233,0.6382286448914428,0.04413302802209731,61.21822621003339,2.3901823560933235,0.020088900426061606,700000000000.0
133,1.0742176818826565,0.6614903688679308,0.038229966250051955,0.0076395882845559475,0.00548448442680308,0.015235701135867329,0.014327182383992113,0.14749430446569506,0.6936620372962548,0.025734154901128153,15.915135119917087,0.71140132373454,0.3573416135695186,0.04007960585360029,59.345707938920896,1.5601324220494242,0.02108942562678855,0.004590045755919592
134,0.09096322248539986,78982767406246.05,0.03608386508922822,0.007784308868894687,0.004091287188624429,0.023416080098173846,0.04695473002278681,0.23569682195853264,0.4288435871629405,0.025945904378702568,14.774046126127045,0.752124832796936,0.46157448351652486,0.09650770437433914,62.59902019540978,1.5736113881149267,0.020760933831393068,700000000000.0
135,0.09187739515786653,0.6816899087447668,0.007947293050334266,0.006217540970750321,0.002996316077805618,0.00524092110368564,0.035489208043569295,0.07301563707722909,0.49106164227758725,0.04597163407120841,8.008768898941579,0.5222623257031394,0.6133832783036347,0.04235203099736488,46.67140345258479,2.063848624853586,0.02039620615123254,0.007286204902155347
136,0.12247861595312352,78396343504932.02,0.024926153206136815,0.008412769919332739,0.00706180882441459,0.020091353276804662,0.046846094354433106,0.10467983958814953,0.6819741743020573,0.023141505200524094,12.419216911140358,0.5322553613837714,0.5365494309846015,0.09042610655065622,63.83431976855671,2.4375431265686434,0.02171022190205785,700000000000.0
137,0.12639163911605514,53213003060172.805,0.00664099119525844,0.009337482096828827,0.0003090681584387063,0.027923200496581434,0.028876948481623158,0.05202170128107106,0.6473218933310881,0.02339450195399158,9.487078463802227,0.8972663969783111,0.5310055932596365,0.08554544815922929,61.35575034976,2.198023104014717,0.02005155953560226,700000000000.0
138,0.003820966114016493,51626221642695.87,0.026431419456529916,0.0033305182653564874,0.002847977839497872,0.01717665184477848,0.04491547298947007,0.2175134524925849,0.9293368267782269,0.07853726935809263,7.677808837162,0.868541510080969,0.5041133787121491,0.07620023351961226,62.16536622185022,2.2381007642516892,0.020391510598283733,700000000000.0
139,0.01773756556940528,0.6693250703297492,0.009134745183331818,0.0009651474302743013,0.00889524415828062,0.00897350079697133,0.024988222542753916,0.20925513526146133,0.7525064476254253,0.07797276421903021,15.729927008890746,0.6149663188976847,0.6990255450444263,0.06492984558068374,64.68557051328887,1.7724018628020968,0.02198397760408076,0.0033548871860218663
140,0.04692582500666679,0.8680594943356666,0.03318606049526655,0.00949652879019449,0.005381673927185075,0.02192441635872897,0.024885793530230103,0.17184134267514506,0.7555803343501912,0.03806301588732294,15.503756094908534,0.8890828317926567,0.37483547278891416,0.06348341389912565,60.393644824678496,1.8974930267113645,0.021266556253436573,0.06567136380883777
141,0.048292937240323464,78949098764000.62,0.011340348921359666,0.0015981861314842076,0.004756432132368061,0.022683243528497075,0.025237470259779377,0.1345738929674472,0.47898729728241174,0.05012019008061419,14.569062433306447,0.5343135934033691,0.6931992275320623,0.03235917675138267,53.15287351595205,1.5007125432112502,0.020831956095823428,700000000000.0
142,,59036168360848.39,0.023123832880343878,0.001816170186601504,0.0026638511880140536,0.024787899080247793,0.030373874886223205,0.07230224426454958,0.41472070739878364,0.059028617739581735,11.384918371077841,0.5096824013627872,0.549062169829157,0.016770880245778944,49.12415976347601,1.568939072604749,0.020380658863660125,700000000000.0
143,0.014200865972592843,49281919873375.35,0.018360850683474,0.0024769730688927565,0.0026849387627191964,0.029430012363881795,0.012281432704771927,0.22527681668993677,0.9808324779147406,0.06131930389778502,9.721252593601559,0.6350613591100636,0.4977414062254738,0.02172709855594325,58.00421014345468,1.7196487306246997,0.020359075970686313,700000000000.0
144,0.011718972663639875,44170928774205.55,0.03439653995951775,0.0060286299271376876,0.007683193112848524,0.019613188034430854,0.04306485580218362,0.24587494348686462,0.4279766857162337,0.064220195135707,7.795234071348232,0.7077775782256869,0.3205457788121652,0.09790953521198231,51.52298320189944,1.6352606252823252,0.020783516012146,700000000000.0
145,6.732685739778203,0.38215445392408076,0.039074842788480064,0.004813621460217556,0.0065970240785835355,0.006693346038808512,0.0296129234687053,0.2286405410116189,0.5405341781968789,0.052750227636764124,14.190235478653417,0.6386341252266492,0.6068228023025051,0.044381005599620556,51.08043423261216,1.7627113114518993,0.021320106136922812,0.001801795211857531
146,0.1519096681267659,0.6864619693660938,0.007438342128324792,0.0019494535201349406,0.0004047672568570023,0.004730999787247524,0.047463417132345746,0.22357973578640494,0.5429230364822485,0.033898285478262076,12.073793123958168,0.8199120080191238,0.3770902053843922,0.05814493699638031,59.51167507614809,1.7638400720035774,0.0200689601656004,0.0019253246277629596
147,0.007316448421741314,7001291497.2477665,0.02507755838860165,0.006594599797830442,0.007845465472247234,0.01836936367782322,0.04765698372525213,0.07482526703160905,0.6600055418040129,0.07213494867943293,13.038795063635135,0.7942886489183973,0.5975933280091311,0.07420600225696261,61.035401016209576,2.1624827949720054,0.021769696624992174,58497374.185756624
148,0.011942499611854254,51089089349415.01,0.009653462126941466,0.005441811745392955,0.0060586873903064045,0.028091503082649644,0.01211787342135303,0.08690257764505721,0.5247474930076278,0.06482883737753589,9.762022065977071,0.6486239706115309,0.49895996543831705,0.03898636749921613,57.57349055444452,1.7530762561642512,0.02082948612228135,700000000000.0
149,0.1514843135950703,23608124410698.938,0.027695447317083552,0.0026910931568198343,0.009686174030330865,0.01339750878166546,0.0374858120202038,0.1693277735360772,0.5683594829477701,0.02932045653510583,9.038685987400797,0.5053629803838932,0.6179130157036965,0.04810345200865749,47.9482853799525,2.142312068097911,0.021500480265184807,283815846897.3735
150,0.1362216564812884,43045703853783.07,0.02396040453066526,0.0004414852326944403,0.0010342266012260616,0.026651520434973316,0.028305282638340545,0.15179385545906332,0.7666573163556185,0.030854428813999905,8.503537229779669,0.5598884959925334,0.6636532144133925,0.013527835023125555,51.32087744215235,1.5965316567123378,0.020112326659314315,700000000000.0
151,0.031617295914643746,63624800505553.08,0.02905385119856608,0.0030437754668672192,0.004628522448601733,0.02780855668645775,0.01540017488340208,0.24186928713265549,0.8999081202284509,0.035955260021725305,12.113126549361493,0.7333021547898719,0.3168198416776554,0.09639337657403658,64.09713035233811,1.9879249193313593,0.020891638050491594,700000000000.0
152,0.0060695158187077,91653143633079.12,0.017570122583850333,0.002128623425866252,0.007505144710961373,0.019731266920358967,0.02569631250022914,0.09984423636079348,0.5303650807011395,0.07137368340886645,15.455516299471595,0.5083049379397008,0.5472289368277912,0.02248306665545484,63.07070435007958,1.5392105058120211,0.021428336695947927,700000000000.0
153,0.06288601393317352,0.6900324081411187,0.01676870528238809,0.009966047637314804,0.00500137044507793,0.015937598337988725,0.012373709028905704,0.16255519259853396,0.5515852196055058,0.06252380369976747,10.61602083309543,0.6231494364063895,0.4529459694757751,0.01912210944428656,45.33850506467991,2.045558218286675,0.020868865627694747,0.007052041301126865
154,0.01737233617899512,63445435554964.95,0.017658514692042153,0.0031003589439443716,0.003808284368063842,0.027668179531016825,0.02100841147141537,0.2279227430011384,0.7392097330772555,0.060010112867885074,11.450470140748035,0.8740440256392338,0.5754541466708436,0.08083142879230107,58.328178119583754,2.3736752810881128,0.02082806415004203,700000000000.0
155,0.05263323542957942,52049487377188.49,0.038978201493974414,0.00723014049882004,0.0013369748328263247,0.027452373412725155,0.041774782160145185,0.18528485319266597,0.5090826463407194,0.047363368115607984,9.858561026838844,0.5021102995208204,0.579153361302424,0.032192810481060784,50.63448064811654,2.2629448481783334,0.020238616635549815,700000000000.0
156,0.03307370070269074,79422595.41126323,0.013698748572587096,0.001771701552657031,0.0028012423950103623,0.007556938184319697,0.016933041661763407,0.08952333560348974,0.90221228688132,0.034669491010957364,7.4238654275390665,0.7517483330003114,0.3133537243329232,0.02508347013908551,64.85812022402325,1.858180860213761,0.020309142525642955,917052.1795037783
157,0.005173019461231949,52224883051605.94,0.018751035341644674,0.008131618895299522,0.004371023302778476,0.026274475559260796,0.011078389503667022,0.07127145031314351,0.7261276504026762,0.06990019064725556,8.964048879395794,0.5137537403469501,0.44681450838442693,0.045090121260182345,63.78647953908188,2.410943494963103,0.020755725987532933,700000000000.0
158,1.3096738240310313,0.5631012852224775,0.03060421948133758,0.006457234287869849,0.00082628973932144,0.011216689790309521,0.04057448485713739,0.17014930873283096,0.7438429664509443,0.021359768719611823,9.110503822605034,0.8249998481625251,0.6039505452874643,0.06731643734122236,49.20332685248006,1.5086107947005036,0.020090853560645796,0.0053724625404130205
159,0.18718982627747463,0.6647796191357958,0.026695186620517054,0.005728344339482513,0.003097420507940128,0.015128229153519704,0.020419263193057542,0.11710720943127895,0.9257089914312698,0.06790963960718269,14.07336616388301,0.7635784992078374,0.3302195048669972,0.09879846963178682,53.85525602306939,1.51142432923761,0.020527077591300423,0.003725547449200248
160,2.87547828116603,0.4882735372538508,0.020211515039628643,0.00872573011654372,0.00642506598964613,0.007731199813629203,0.03227348949411314,0.23652607708224943,0.8794902730888188,0.03764778531864262,14.20072180383794,0.6255447538842624,0.31157256553121265,0.016462522923360718,57.730504358866526,2.326414546182493,0.02169810720129187,0.001781865416115109
161,9.146513975444808,0.35919693532145314,0.03572498512302045,0.0023845779299749305,0.003513004497901395,0.01034453799422112,0.007991645553688552,0.21960368431366056,0.8152242771815981,0.05298945291392872,12.213860840951174,0.8395159964077618,0.4408988203739702,0.06409076280975756,48.34810788092639,1.7363411089244147,0.02059601433864489,0.002302791147832363
162,0.4149324434815814,0.688459845068764,0.02268446162323997,0.0058654726581199015,0.004906041398788361,0.006663694807924329,0.009279344326335988,0.24741673804171554,0.7615251425944078,0.03070054158733282,7.244534034290773,0.6333457554326077,0.48852528122388417,0.02394360015609991,46.917794807477236,2.055206475105738,0.020584368923383993,0.007884920151427107
163,0.024853564627926476,67379152600996.05,0.034281792863463084,0.004439131853031516,0.007701402988060395,0.026982279595845506,0.030923381059962587,0.18193072178807973,0.9495176659470232,0.05637156880907919,13.270910872507546,0.7867030471193188,0.4938403490532652,0.08028264545102635,53.02692786552799,1.8625136027715459,0.02152286014858256,700000000000.0
164,0.10191405682226556,40677796808199.17,0.013179669165603224,0.009721054497326659,0.002479719280369388,0.022339292778526712,0.027154410909345776,0.1509417808125243,0.463734054323067,0.038254617754033715,7.204536401055618,0.5227521725465493,0.5832186244421518,0.07198756283691964,45.60056641108613,2.129596363781441,0.02030436579362574,700000000000.0
165,0.0675954327675464,60348256425607.64,0.03648951231353087,0.00611104415034903,0.009030503134529777,0.018705019689170457,0.013936601420983054,0.23857627439518497,0.6482759623548728,0.028423340157726996,9.934334701498017,0.5985871277651277,0.4223530638366354,0.04092727012614725,64.46466823325416,1.9818042509785478,0.02142233362837292,700000000000.0
166,0.15565243098180132,59652786375517.11,0.008677572860355646,0.0026229405826522275,0.007877935802054427,0.029779859215438166,0.03663773737967783,0.17517387690637515,0.9142405335517274,0.028276977901025915,12.750929784455302,0.546980295563815,0.5673592476054972,0.06076330120095773,45.73922950096126,1.5479022474845472,0.021243906706796222,700000000000.0
167,0.18411539677297717,0.657460525682225,0.008485230275234214,0.0002280274054058787,0.009989075176112076,0.01565834951162948,0.028832598538077184,0.2169866998968218,0.9317128412597174,0.03419262613922503,12.262180571618764,0.8782273680559347,0.5163001406777217,0.09541650504427299,55.975207517913475,1.835461767141815,0.02179857403024886,0.00493985281689768
168,0.115820177521211,0.6608767619275193,0.011282596356071555,0.00924662010734757,0.008570651567787873,0.004238072588256911,0.030769219542567727,0.2102554500002352,0.9762584615339477,0.028667829782789696,6.298685124279167,0.5731550533984442,0.3015791173165713,0.08560052546923189,46.56732848244771,2.3707140968465423,0.021023841919245046,0.01569615131766418
